ID VALUE SCORE
52433401 398938.21 0.864
45868236 55693.613 0.721
72765805 140949.069 0.95
39354390 14803.03 0.266
69388439 24118.826 0.725
7732587 522334.035 0.257
85478508 37431.009 0.801
52347307 652840.087 0.997
87935797 22597.255 0.219
97961303 243628.977 0.383
87897075 161042.697 0.69
70826850 906701.635 0.934
96282888 136702.928 0.895
17809601 68667.374 0.338
93905170 478583.698 0.24
59130235 210606.791 0.207
98598893 67260.203 0.699
12408363 266204.824 0.98
17871430 99174.24 0.754
80280326 368983.569 0.222
27323618 31163.862 0.789
89286294 286665.087 0.423
98167181 635729.328 0.459
56615160 738766.148 0.983
68986766 91727.036 0.358
53407595 196038.282 0.339
46939428 212101.5 0.374
43980195 13054.428 0.415
29168895 910752.008 0.404
57625429 14405.635 0.668
2474525 272697.11 0.966
83383578 224424.576 0.427
65500959 642867.861 0.142
49302624 443759.836 0.373
83085457 900013.942 0.627
75017729 152796.589 0.614
8338143 436993.277 0.769
45912539 51582.6 0.572
76532473 129299.872 0.472
4869312 51401.396 0.821
71016755 568120.485 0.38
76666966 372095.729 0.982
80617679 471620.171 0.329
17616996 78967.393 0.059
47657492 8746.117 0.4
84971939 15586.921 0.993
21990534 287946.397 0.031
47745375 593674.222 0.345
80902148 191879.308 0.778
24289327 529602.824 0.124
1547971 191267.317 0.885
18776690 637824.355 0.673
21890674 147898.409 0.996
57629868 85630.228 0.062
10176749 155447.052 0.484
24997905 641177.271 0.155
31436961 530928.359 0.091
62642106 385188.602 0.667
54817105 37610.396 0.697
5883578 144950.316 0.064
6305747 142146.183 0.577
63800840 31722.222 0.59
20240818 1213.326 0.3
89461424 281744.138 0.648
21318622 936205.723 0.418
31040097 59538.26 0.256
57511688 73737.427 0.286
17374812 296080.583 0.37
16955864 79137.159 0.162
51225374 106835.815 0.729
44566337 257868.832 0.587
78653946 253708.05 0.607
57587438 357924.213 0.029
2398427 459512.878 0.536
41149399 117909.121 0.193
35576733 165057.527 0.531
71774525 433969.509 0.784
25363029 104946.831 0.366
62977326 495180.086 0.021
87083555 46355.343 0.059
45893569 171333.035 0.161
84351129 410259.17 0.579
52224216 232895.186 0.796
38603820 328978.164 0.561
68390540 126879.769 0.269
51554499 78261.331 0.834
87669626 519567.679 0.554
91021251 302477.825 0.841
34153964 134561.997 0.714
34834557 71648.333 0.459
84596632 732737.127 0.229
5812707 85711.412 0.26
15363399 546825.862 0.481
70079145 477630.119 0.749
16035945 30979.374 0.271
58574123 63941.219 0.655
80892714 183860.558 0.448
12513446 150033.092 0.367
15938828 248134.252 0.151
62748021 128294.236 0.152
79636923 105442.671 0.108
63939847 120982.118 0.226
96406336 67117.216 0.954
46319244 386185.381 0.061
72883279 284692.121 0.291
87542947 236515.0 0.878
30748847 601036.117 0.438
27357885 633783.904 0.338
94793091 529943.794 0.996
71217810 263590.157 0.437
64286868 465813.348 0.595
10907302 504342.907 0.304
35550431 51150.455 0.947
7047005 487590.841 0.665
69961033 243441.213 0.558
9815828 174175.154 0.126
16721302 421629.349 0.662
24082284 102968.262 0.366
36051331 160509.486 0.823
41934585 18128.258 0.969
29337690 30801.246 0.217
53040303 15281.983 0.763
28588500 152953.208 0.278
99963084 198539.463 0.175
41657068 12598.144 0.68
57918127 224437.099 0.488
72650246 210993.693 0.469
92139196 56352.123 0.595
22092338 364087.963 0.237
95858444 233835.571 0.212
47706125 445465.161 0.63
13954250 507966.745 0.975
15901646 121456.432 0.252
82781895 393331.745 0.679
99210841 197433.985 0.477
9814215 404289.363 0.6
66678140 303140.252 0.577
2420665 293307.298 0.983
39460976 236312.384 0.124
60214544 441316.986 0.872
69505506 139540.616 0.857
98050747 23226.638 0.12
64194060 477833.342 0.308
87629316 745265.579 0.253
48460376 17338.721 0.642
58369549 160432.415 0.229
64078595 31632.19 0.881
10538015 45089.595 0.484
46969616 31558.596 0.556
41266642 320379.817 0.975
45079793 59532.257 0.679
34219378 62371.738 0.057
42528531 45647.763 0.313
10759945 231858.431 0.006
85083892 370155.657 0.837
24694838 502054.36 0.027
43235310 81936.612 0.2
5438778 705515.567 0.707
69470836 194237.789 0.596
95563909 14373.26 0.135
21886945 320027.374 0.346
11596271 504142.619 0.67
55993554 759346.007 0.152
97667835 54839.153 0.937
9232448 792626.789 0.986
16357787 470762.714 0.953
82358913 26782.368 0.231
98302055 347699.227 0.565
65085444 117089.095 0.658
48292455 233776.218 0.854
44182971 170048.664 0.647
46784718 581290.276 0.717
14533517 48591.463 0.036
73572607 903348.386 0.11
54569561 13156.045 0.44
62411013 244238.048 0.26
24114701 53118.757 0.104
3685200 123690.144 0.319
14288291 882965.206 0.178
98218093 68983.818 0.173
30471320 14117.902 0.471
25608484 164309.853 0.002
92535358 108728.45 0.469
50076957 161835.55 0.483
86559517 180519.668 0.479
85060025 118261.787 0.662
96817823 26754.132 0.427
25009950 8802.466 0.099
89856629 282965.599 0.99
55138896 49007.944 0.322
44674076 258310.402 0.117
82754408 6915.272 0.249
54676574 766644.481 0.784
14113953 404451.139 0.847
91062565 36395.029 0.126
85958537 154311.814 0.896
49172956 466653.753 0.655
39575449 143716.801 0.701
32012255 485998.466 0.331
83545369 312387.031 0.046
57850430 137028.313 0.834
7380876 208728.661 0.588
71810429 912378.26 0.071
59007849 60454.108 0.395
59810194 215296.977 0.542
92291620 422429.256 0.273
53137610 11995.35 0.398
72458938 231097.416 0.886
1107047 170065.27 0.821
82145071 53646.784 0.697
31302922 274193.902 0.4
69171172 72299.418 0.78
13311178 188202.33 0.432
20103716 218273.648 0.383
14436053 305891.296 0.378
92939686 227297.777 0.806
63443911 154873.516 0.115
93474494 241557.472 0.254
51848053 563740.584 0.113
2749184 454958.062 0.409
26374257 218782.217 0.678
17273956 88478.382 0.3
83744876 302386.186 0.582
32379339 214390.766 0.453
55504668 442602.752 0.212
29903327 23066.949 0.772
16696669 220647.477 0.329
3694875 96742.317 0.327
38179517 311192.911 0.774
32483503 299027.495 0.013
86002730 149952.382 0.035
92227235 27301.931 0.143
12072486 504006.796 0.171
23169550 119467.572 0.449
98689195 316508.742 0.496
35202516 3536.591 0.379
85545200 600786.745 0.64
60982592 309312.834 0.944
5653305 142884.559 0.882
55157582 19915.556 0.998
85549090 488400.784 0.559
44993795 22822.246 0.566
12844015 91617.796 0.737
36415919 692719.367 0.875
31744494 190336.146 0.842
34067879 84198.516 0.52
94045724 454298.656 0.198
10284083 168355.467 0.908
83207704 112539.745 0.284
54857564 97432.41 0.055
51770961 652304.693 0.542
59709451 20406.113 0.591
62161773 191024.746 0.803
44910360 139612.958 0.196
66512378 691074.488 0.234
69263489 287982.531 0.345
14761003 63419.433 0.711
11723883 20920.257 0.745
55722229 532318.156 0.006
36707698 717301.909 0.194
82326186 137378.864 0.041
10709579 396285.351 0.316
48860712 14884.262 0.639
87719107 5152.899 0.791
67245919 69891.585 0.292
5191876 112537.324 0.959
88551117 123488.773 0.624
49362076 590119.329 0.83
93115363 237635.718 0.741
11673077 219379.955 0.763
46188675 198801.235 0.862
87016275 23890.367 0.744
36675442 76977.58 0.835
4560301 273820.879 0.002
47969502 502016.057 0.248
91729074 102805.84 0.223
90802476 92657.922 0.083
35764743 192357.791 0.752
44742167 328329.817 0.763
54762972 455610.749 0.875
68136461 155101.258 0.92
25072835 33129.266 0.548
85959880 970757.6 0.625
20224711 450147.258 0.324
61217453 339827.831 0.257
72382647 390114.789 0.273
73939224 590007.542 0.029
39953645 245042.84 0.0
85260525 39921.131 0.068
98764686 325978.534 0.452
29340550 280.925 0.714
37506171 555269.363 0.742
16444513 157129.414 0.093
75185950 97333.002 0.681
88530812 403468.011 0.775
33034501 345387.079 0.178
6191202 420180.796 0.994
81112259 17891.652 0.261
41073071 457878.488 0.213
26357638 519479.981 0.031
65835104 553187.87 0.908
43866220 312019.119 0.351
2159196 17396.315 0.463
81543915 19196.215 0.263
35554566 368031.445 0.568
10032207 51263.653 0.627
30109163 78621.546 0.264
23630977 816556.86 0.321
11418663 63103.232 0.419
2330080 165101.03 0.378
82663560 648260.853 0.896
24997393 93850.331 0.452
32046880 108608.48 0.851
5595049 339665.14 0.022
73807344 22533.271 0.401
86571298 29728.468 0.177
87619751 232250.106 0.792
20363614 63962.861 0.989
54155727 22906.928 0.225
29643393 47619.58 0.077
82073456 12420.455 0.862
19975693 176097.498 0.076
36519274 5526.839 0.572
33592146 497730.402 0.717
23429165 176893.692 0.938
391366 206809.911 0.688
90111914 189237.03 0.635
15616470 637094.472 0.531
39345487 84598.87 0.53
49953208 54521.866 0.865
94076262 106674.665 0.362
21731965 452790.897 0.653
58428561 8561.332 0.096
3257572 175277.03 0.766
38133845 757764.025 0.599
61007518 61854.883 0.833
5957074 97181.825 0.855
65456407 79818.557 0.269
66989496 659552.792 0.625
55519161 13593.242 0.712
60411387 85118.879 0.624
56871789 48839.63 0.801
10703736 2461.871 0.102
69153461 168106.595 0.028
53809714 185869.847 0.87
96227205 85760.504 0.197
76554498 462032.195 0.616
5031740 69686.735 0.65
67912069 758882.354 0.313
14098612 372641.232 0.275
39618908 36968.344 0.451
45459585 94783.391 0.065
75367703 8581.629 0.373
45449666 751197.603 0.88
85850426 468738.674 0.935
10541744 518567.692 0.113
27402049 229974.708 0.751
70583983 85123.943 0.972
69334031 266156.717 0.185
39723007 27295.374 0.975
30789088 148762.634 0.885
2265678 196379.41 0.212
46458532 458243.99 0.187
69732798 566039.591 0.342
93646059 596444.575 0.125
92032740 562294.72 0.759
70908271 24226.702 0.69
71111381 177042.451 0.725
90851910 21025.667 0.762
64741763 24439.582 0.32
37695564 135844.294 0.518
49225920 343975.129 0.805
39701417 137637.347 0.962
98404560 238589.669 0.355
29391986 1666.494 0.29
29274644 471153.382 0.009
8925370 211129.465 0.46
97109537 488809.586 0.979
86483822 94851.036 0.171
24584937 403071.516 0.687
61099743 173915.696 0.373
46783289 476766.335 0.392
81648102 354272.079 0.221
48022839 210343.778 0.841
55441454 194025.087 0.185
86700683 461976.976 0.912
1788796 940625.68 0.807
28167093 799734.165 0.06
41107066 705292.876 0.103
37018208 404544.568 0.422
92074845 48852.223 0.391
38998463 49107.314 0.222
69398432 26261.552 0.392
94000485 10985.188 0.577
76442113 953321.592 0.563
16572783 104622.833 0.116
82339978 216236.85 0.384
94437944 57484.279 0.24
99721587 343273.742 0.413
15346607 221745.655 0.105
54104436 18400.965 0.91
32751468 124316.15 0.685
25728896 49832.337 0.364
99839522 243977.589 0.183
30378222 63017.102 0.504
93917315 673504.618 0.336
92094338 41604.702 0.23
33516092 398112.921 0.682
84489263 451038.493 0.585
3389488 68693.397 0.883
97275034 224108.159 0.204
15301362 38683.644 0.036
36719843 424531.446 0.387
99390309 347639.618 0.297
73806957 265024.562 0.121
73106171 229920.72 0.156
62026899 77303.624 0.266
78041009 93846.761 0.64
40430356 80720.664 0.587
11135880 47743.665 0.729
77383665 785445.241 0.539
85678338 37357.222 0.272
28771866 166277.223 0.767
14993245 810378.007 0.341
3509577 309952.751 0.888
53969796 19770.641 0.296
73407711 8423.859 0.403
16173582 58000.031 0.982
31859276 172507.352 0.986
24525756 183483.196 0.173
77493120 344594.871 0.078
61836415 28113.248 0.326
53758206 8048.591 0.69
44476882 412318.408 0.696
75832573 48091.542 0.052
72219719 99361.092 0.925
8131503 391217.319 0.403
11934322 146516.722 0.822
5688977 10565.961 0.708
80095821 478741.947 0.129
1784263 160824.636 0.893
29908279 222830.364 0.661
27400549 174622.554 0.968
53532643 660413.38 0.951
61739090 168197.711 0.246
512121 74099.892 0.457
69888137 400784.152 0.3
52612109 184158.525 0.204
61043361 119346.765 0.149
6444819 242607.321 0.695
97423608 85835.7 0.332
88055008 741497.213 0.106
78712551 110936.83 0.508
67601669 153100.861 0.73
61292629 646885.525 0.235
59556743 521893.772 0.606
9661645 31219.38 0.765
28668506 142950.705 0.769
62307276 842294.334 0.275
69667748 57331.396 0.845
13564247 18982.076 0.581
51732701 31713.607 0.115
81686121 52248.566 0.627
95722023 736232.682 0.774
67395937 173162.361 0.239
5591908 295411.686 0.975
57803557 797052.342 0.323
63129618 39691.456 0.525
58390070 793617.608 0.476
43889161 653.249 0.962
54157757 272403.71 0.086
13345355 348016.402 0.813
69420727 4702.92 0.485
49294584 314927.069 0.953
4352826 203434.312 0.66
93225497 174117.897 0.892
35158011 59077.518 0.661
89933612 704912.912 0.658
34992683 378171.49 0.683
78524812 549247.313 0.153
11396193 561640.397 0.525
70045615 138622.774 0.892
31441248 97792.15 0.386
93199846 195551.86 0.913
19459531 165264.684 0.773
75528732 106025.736 0.942
60535266 6266.866 0.427
50018985 320731.201 0.864
86843178 510732.876 0.978
35572368 103159.086 0.451
95938351 571033.044 0.091
91457380 161269.819 0.33
43654515 841402.427 0.931
28744121 131979.033 0.705
52195707 906764.921 0.327
13832405 33509.956 0.038
56226962 298833.983 0.889
99821081 315891.871 0.87
19917690 575877.603 0.532
36130320 354020.497 0.966
4935214 158619.368 0.969
84580419 250693.813 0.847
6312521 259946.874 0.546
83626119 99582.713 0.017
58123003 296652.653 0.363
15840443 59038.995 0.689
91557914 453270.02 0.384
86436451 26191.621 0.302
27383379 287234.624 0.807
41342626 127408.733 0.129
19950266 41667.382 0.397
98692033 691983.348 0.577
97161442 420504.855 0.83
8535600 335522.143 0.563
92806516 639421.384 0.569
361719 136660.812 0.849
58490351 101495.536 0.948
83103780 259795.302 0.92
72745457 693735.785 0.389
470380 439867.454 0.408
37172842 192471.609 0.066
79165808 379112.707 0.44
95823717 195332.844 0.226
90204303 742040.182 0.513
89229381 16079.844 0.552
66431965 411685.387 0.894
83538572 382248.12 0.746
54754122 236613.597 0.886
47980725 469273.917 0.724
85520155 15803.597 0.658
37447656 670340.325 0.116
91322056 122323.351 0.832
69528568 101612.182 0.094
20683298 238076.612 0.951
86530125 362350.296 0.899
98816377 577841.745 0.418
18207146 125904.093 0.609
82873781 331326.109 0.423
63133287 3573.365 0.543
89087998 206640.317 0.239
99184523 403765.762 0.874
74253274 2969.917 0.764
35960760 541107.001 0.083
90073893 59977.216 0.649
54751704 197998.669 0.431
55265616 8794.948 0.86
40813686 171086.805 0.63
1693154 309134.183 0.749
48558494 328244.793 0.763
57060593 417218.576 0.022
16606526 139272.26 0.188
45413761 69129.98 0.535
99514709 663383.639 0.151
22160941 17036.226 0.598
76526587 50150.267 0.152
21928404 679533.943 0.149
46645759 246373.474 0.688
53661729 341826.776 0.522
24743011 89568.775 0.805
57421916 104870.553 0.18
35471595 474040.302 0.342
52939737 566447.308 0.296
79632412 212023.139 0.076
89417529 7611.298 0.594
21864004 226387.718 0.529
1194194 555570.847 0.459
20102568 415275.659 0.152
24779052 110320.083 0.368
45182607 169406.338 0.345
95917262 638978.753 0.124
60257646 138835.15 0.992
7466866 261921.736 0.919
71939059 7420.335 0.851
13760511 409854.233 0.926
58962937 484774.996 0.897
12775861 832970.751 0.944
51018795 105042.701 0.325
16870285 202173.051 0.951
64078406 254708.615 0.887
20467974 115218.105 0.448
33952971 164044.928 0.717
76697798 114681.093 0.511
76925593 185942.518 0.672
7223232 174111.454 0.727
84914989 120088.948 0.674
82409618 10258.656 0.09
37572158 72282.14 0.037
57537780 74546.756 0.037
13807397 25362.349 0.05
23340309 639101.925 0.167
20130858 124077.359 0.699
31943614 286779.006 0.482
37531302 662973.202 0.395
75320213 219096.728 0.892
60923551 107078.159 0.937
82308345 88893.424 0.712
91270110 66107.057 0.887
94753102 456067.408 0.09
11792311 119395.729 0.882
15096323 152999.694 0.831
96200149 434221.708 0.287
37949428 2436.599 0.947
336097 382939.083 0.827
39506817 146191.358 0.112
59606464 101570.898 0.659
94365451 9099.826 0.191
68483852 673266.623 0.92
82159214 748624.653 0.515
45953552 434366.151 0.797
84915565 734611.963 0.174
22730847 71375.042 0.786
35593385 63537.116 0.604
37920328 264407.24 0.024
98483430 736724.295 0.625
23416891 45992.753 0.713
29479927 38162.06 0.811
47297228 22560.315 0.436
41066702 623364.982 0.322
11593171 810403.373 0.34
45659426 286359.295 0.312
70971994 13646.561 0.744
52667109 280705.456 0.577
92743006 9751.847 0.12
6425051 621905.162 0.256
3397233 263389.705 0.568
50274338 96611.836 0.983
35711287 403078.437 0.673
59948029 163693.1 0.51
23403783 611862.495 0.957
3376024 120392.083 0.561
66462139 134440.377 0.483
66962835 423630.431 0.85
15376622 41915.675 0.897
33317890 299791.348 0.231
23905989 780525.443 0.323
40396881 219401.084 0.87
53614689 91207.38 0.826
2894185 697498.799 0.17
26003702 133559.58 0.545
75078340 6362.371 0.982
35287237 110873.393 0.424
6857087 36574.007 0.636
21926824 114545.322 0.142
58182644 99801.915 0.359
22488988 83416.22 0.585
12020345 2354.876 0.547
9389496 328079.818 0.977
45703155 601638.761 0.102
23626846 259908.79 0.01
49207952 108095.981 0.194
56333926 30535.868 0.104
45584982 255428.006 0.725
39336281 365231.374 0.335
29077056 848375.256 0.85
45576705 349563.432 0.296
94607333 328836.8 0.237
65198423 121816.621 0.123
7678379 149865.899 0.358
64123903 134025.693 0.374
47214715 17020.639 0.751
10629532 50393.61 0.832
59932727 279690.916 0.594
66464698 12898.667 0.102
